HOLEID,FROM,TO,DOMAIN,ROCKTYPE,WEATH
MRV58,27,28,I1,QzP,OX
MRV58,28,29,I1,QzP,OX
MRV58,29,30,I1,QzP,OX
MRV58,30,31,I1,QzP,OX
MRV58,31,32,I1,QzP,OX
MRV58,32,33,I1,QzP,OX
MRV58,33,34,I1,QzP,OX
MRV58,34,35,I1,QzP,OX
MRV58,35,36,I1,QzP,OX
MRV58,36,37,I1,QzP,OX
MRV58,37,38,I1,QzP,OX
MRV58,38,39,I1,QzP,OX
MRV58,39,40,I1,QzP,OX
MRV58,40,41,I1,QzP,OX
MRV58,41,42,I1,QzP,MX
MRV58,42,43,I1,QzP,MX
MRV58,43,44,I1,QzP,MX
MRV58,44,45,I1,QzP,MX
MRV58,45,46,I1,QzP,MX
MRV58,46,47,I1,QzP,MX
MRV58,47,48,I1,QzP,MX
MRV58,48,49,I1,QzP,MX
MRV58,49,50,I1,QzP,MX
MRV58,50,51,I1,QzP,MX
MRV58,51,52,I1,QzP,MX
MRV58,52,53,I1,QzP,MX
MRV58,53,54,I1,QzP,MX
MRV58,54,55,I1,QzP,MX
MRV58,55,56,I1,QzP,MX
MRV58,56,57,I1,QzP,MX
MRV58,57,58,I1,QzP,MX
MRV58,58,59,I1,QzP,MX
MRV58,59,60,I1,QzP,MX
MRV58,60,61,I1,QzP,MX
MRV58,61,62,I1,QzP,MX
MRV58,62,63,I1,QzP,MX
MRV58,63,64,I1,QzP,MX
MRV58,64,65,I1,QzP,MX
MRV58,65,66,I1,QzP,MX
MRV58,66,67,I1,QzP,MX
MRV58,67,68,I1,QzP,MX
MRV58,68,69,I1,QzP,MX
MRV58,69,70,I1,QzP,MX
MRV58,70,71,I1,QzP,MX
MRV58,71,72,I1,QzP,MX
MRV58,72,73,I1,QzP,MX
MRV58,73,74,I1,QzP,MX
MRV58,74,75,I1,QzP,MX
MRV58,75,76,I1,QzP,MX
MRV58,76,77,I1,QzP,MX
MRV58,77,78,I1,QzP,MX
MRV58,78,79,I1,QzP,MX
MRV58,79,80,I1,QzP,MX
MRV58,80,81,I1,QzP,MX
MRV58,81,82,I1,QzP,MX
MRV58,82,83,I1,QzP,MX
MRV58,83,84,I1,QzP,MX
MRV58,84,85,I1,QzP,MX
MRV58,85,86,I1,QzP,MX
MRV58,86,87,I1,QzP,MX
MRV58,87,88,I1,QzP,MX
MRV58,88,89,I1,QzP,MX
MRV58,89,90,I1,QzP,MX
MRV58,90,91,I1,QzP,MX
MRV58,91,92,I1,QzP,MX
MRV58,92,93,I1,QzP,MX
MRV58,93,94,I1,QzP,MX
MRV58,94,95,I1,QzP,MX
MRV58,95,96,I1,QzP,MX
MRV58,96,97,I1,QzP,MX
MRV58,97,98,I1,QzP,MX
MRV58,98,99,I1,QzP,MX
MRV58,99,100,I1,QzP,MX
MRV58,100,101,I1,QzP,MX
MRV58,101,102,I1,QzP,MX
MRV58,102,103,I1,QzP,MX
MRV58,103,104,I1,QzP,MX
MRV58,104,105,I1,QzP,MX
MRV58,105,106,I1,QzP,MX
MRV58,106,107,I1,QzP,MX
MRV58,107,108,I1,QzP,MX
MRV58,108,109,I1,QzP,MX
MRV58,109,110,I1,QzP,MX
MRV58,110,111,I1,QzP,MX
MRV58,111,112,I1,QzP,MX
MRV58,112,113,I1,QzP,MX
MRV58,113,114,I1,QzP,MX
MRV58,114,115,I1,QzP,MX
MRV58,115,116,I1,QzP,MX
MRV58,116,117,I1,QzP,MX
MRV58,117,118,I1,QzP,MX
MRV58,118,119,I1,QzP,MX
MRV58,119,120,I1,QzP,MX
MRV58,120,121,I1,QzP,MX
MRV58,121,122,I1,QzP,MX
MRV58,122,123,I1,QzP,MX
MRV58,123,124,I1,QzP,MX
MRV58,124,125,I1,QzP,MX
MRV58,125,126,D3,AvT,MX
MRV58,126,127,D3,AvT,MX
MRV58,127,128,D3,AvT,MX
MRV58,128,129,D3,AvT,MX
MRV58,129,130,D3,AvT,MX
MRV58,130,131,D3,AvT,MX
MRV58,131,132,D3,AvT,MX
MRV58,132,133,D3,AvT,MX
MRV58,133,134,D3,AvT,MX
MRV58,134,135,D3,AvT,MX
MRV58,135,136,D3,AvT,MX
MRV58,136,137,D3,AvT,MX
MRV58,137,138,D3,AvT,MX
MRV58,138,139,D3,AvT,MX
MRV58,139,140,D3,AvT,MX
MRV58,140,141,D3,AvT,PM
MRV58,141,142,D3,AvT,PM
MRV58,142,143,D3,AvT,PM
MRV58,143,144,D3,AvT,PM
MRV58,144,145,D3,AvT,PM
MRV58,145,146,D3,AvT,PM
MRV58,146,147,D3,AvT,PM
MRV58,147,148,D3,AvT,PM
MRV58,148,149,D3,AvT,PM
MRV58,149,150,D3,AvT,PM
MRV58,150,151,D3,AvT,PM
MRV58,151,152,D3,AvT,PM
MRV58,152,153,D3,AvT,PM
MRV58,153,154,D3,AvT,PM
MRV58,154,155,D3,AvT,PM
MRV58,155,156,D3,AvT,PM
MRV58,156,157,D3,AvT,PM
MRV58,157,158,D3,AvT,PM
MRV58,158,159,D3,AvT,PM
MRV58,159,160,D3,AvT,PM
MRV58,160,161,D3,AvT,PM
MRV58,161,162,D3,AvT,PM
MRV58,162,163,D3,AvT,PM
MRV58,163,164,D3,AvT,PM
MRV58,164,165,D3,AvT,PM
MRV58,165,166,D3,AvT,PM
MRV58,166,167,D3,AvT,PM
MRV58,167,168,D3,AvT,PM
MRV58,168,169,D3,AvT,PM
MRV58,169,170,D3,AvT,PM
MRV58,170,171,D3,AvT,PM
MRV58,171,172,D3,AvT,PM
MRV58,172,173,D3,AvT,PM
MRV58,173,174,D3,AvT,PM
MRV58,174,175,D3,AvT,PM
MRV58,175,176,D3,AvT,PM
MRV58,176,177,D3,AvT,PM
MRV58,177,178,D3,AvT,PM
MRV58,178,179,D3,AvT,PM
MRV58,179,180,D3,AvT,PM
MRV58,180,181,D3,AvT,PM
MRV58,181,182,D3,AvT,PM
MRV58,182,183,D3,AvT,PM
MRV58,183,184,D3,AvT,PM
MRV58,184,185,D3,AvT,PM
MRV58,185,186,D3,AvT,PM
MRV58,186,187,D3,AvT,PM
MRV58,187,188,D3,AvT,PM
MRV58,188,189,D3,AvT,PM
MRV58,189,190,D3,AvT,PM
MRV58,190,191,D3,AvT,PM
MRV58,191,192,D3,AvT,PM
MRV58,192,193,D3,AvT,PM
MRV58,193,194,D3,AvT,PM
MRV58,194,195,D3,AvT,PM
MRV58,195,196,D3,AvT,PM
MRV58,196,197,D3,AvT,PM
MRV58,197,198,D3,AvT,PM
MRV58,198,199,D3,AvT,PM
MRV58,199,200,D3,AvT,PM
MRV58,200,201,D3,AvT,PM
MRV58,201,202,D3,AvT,PM
MRV58,202,203,D3,AvT,PM
MRV58,203,204,D3,AvT,PM
MRV58,204,205,D3,AvT,PM
MRV58,205,206,D3,AvT,PM
MRV58,206,207,D3,AvT,PM
MRV58,207,208,D3,AvT,PM
MRV58,208,209,D3,AvT,PM
MRV58,209,210,D3,AvT,PM
MRV58,210,211,D3,AvT,PM
MRV58,211,212,D3,AvT,PM
MRV58,212,213,D3,AvT,PM
MRV58,213,214,D3,AvT,PM
MRV58,214,215,D3,AvT,PM
MRV58,215,216,D3,AvT,PM
MRV58,216,217,D3,AvT,PM
MRV58,217,218,D3,AvT,PM
MRV58,218,219,D3,AvT,PM
MRV58,219,220,D3,AvT,PM
MRV58,220,221,D3,AvT,PM
MRV58,221,222,D3,AvT,PM
MRV58,222,223,D3,AvT,PM
MRV58,223,224,D3,AvT,PM
MRV58,224,225,D3,AvT,PM
MRV58,225,226,D3,AvT,PM
MRV58,226,227,D3,AvT,PM
MRV58,227,228,D3,AvT,PM
MRV58,228,229,D3,AvT,PM
MRV58,229,230,D3,AvT,PM
MRV58,230,231,D3,AvT,PM
MRV58,231,232,D3,AvT,PM
MRV58,232,233,D3,AvT,PM
MRV58,233,234,D3,AvT,PM
MRV58,234,235,D3,AvT,PM
MRV58,235,236,D3,AvT,PM
MRV58,236,237,D3,AvT,PM
MRV58,237,238,D3,AvT,PM
MRV58,238,239,D3,AvT,PM
MRV58,239,240,D3,AvT,PM
MRV58,240,241,D3,AvT,PM
MRV58,241,242,D3,AvT,PM
MRV58,242,243,D3,AvT,PM
MRV58,243,244,D3,AvT,PM
MRV58,244,245,D3,AvT,PM
MRV58,245,246,D3,AvT,PM
MRV58,246,247,D3,AvT,PM
MRV58,247,248,D3,AvT,PM
MRV58,248,249,D3,AvT,PM
MRV58,249,250,D3,AvT,PM
MRV59,0,1,I1,QzP,OX
MRV59,1,2,I1,QzP,OX
MRV59,2,3,I1,QzP,OX
MRV59,3,4,I1,QzP,OX
MRV59,4,5,I1,QzP,OX
MRV59,5,6,I1,QzP,OX
MRV59,6,7,I1,QzP,OX
MRV59,7,8,I1,QzP,OX
MRV59,8,9,I1,QzP,OX
MRV59,9,10,I1,QzP,OX
MRV59,10,11,I1,QzP,OX
MRV59,11,12,I1,QzP,OX
MRV59,12,13,I1,QzP,OX
MRV59,13,14,I1,QzP,OX
MRV59,14,15,I1,QzP,OX
MRV59,15,16,I1,QzP,OX
MRV59,16,17,I1,QzP,OX
MRV59,17,18,I1,QzP,OX
MRV59,18,19,I1,QzP,OX
MRV59,19,20,I1,QzP,OX
MRV59,20,21,I1,QzP,OX
MRV59,21,22,I1,QzP,OX
MRV59,22,23,I1,QzP,OX
MRV59,23,24,I1,QzP,OX
MRV59,24,25,I1,QzP,OX
MRV59,25,26,I1,QzP,OX
MRV59,26,27,I1,QzP,OX
MRV59,27,28,I1,QzP,OX
MRV59,28,29,I1,QzP,OX
MRV59,29,30,I1,QzP,OX
MRV59,30,31,I1,QzP,OX
MRV59,31,32,I1,QzP,OX
MRV59,32,33,I1,QzP,OX
MRV59,33,34,I1,QzP,OX
MRV59,34,35,I1,QzP,OX
MRV59,35,36,I1,QzP,OX
MRV59,36,37,I1,QzP,OX
MRV59,37,38,I1,QzP,OX
MRV59,38,39,I1,QzP,OX
MRV59,39,40,I1,QzP,OX
MRV59,40,41,I1,QzP,OX
MRV59,41,42,I1,QzP,MX
MRV59,42,43,I1,QzP,MX
MRV59,43,44,I1,QzP,MX
MRV59,44,45,I1,QzP,MX
MRV59,45,46,I1,QzP,MX
MRV59,46,47,I1,QzP,MX
MRV59,47,48,I1,QzP,MX
MRV59,48,49,I1,QzP,MX
MRV59,49,50,I1,QzP,MX
MRV59,50,51,I1,QzP,MX
MRV59,51,52,I1,QzP,MX
MRV59,52,53,I1,QzP,MX
MRV59,53,54,I1,QzP,MX
MRV59,54,55,I1,QzP,MX
MRV59,55,56,I1,QzP,MX
MRV59,56,57,I1,QzP,MX
MRV59,57,58,I1,QzP,MX
MRV59,58,59,I1,QzP,MX
MRV59,59,60,I1,QzP,MX
MRV59,60,61,I1,QzP,MX
MRV59,61,62,I1,QzP,MX
MRV59,62,63,I1,QzP,MX
MRV59,63,64,I1,QzP,MX
MRV59,64,65,I1,QzP,MX
MRV59,65,66,I1,QzP,MX
MRV59,66,67,I1,QzP,MX
MRV59,67,68,I1,QzP,MX
MRV59,68,69,I1,QzP,MX
MRV59,69,70,I1,QzP,MX
MRV59,70,71,I1,QzP,MX
MRV59,71,72,I1,QzP,MX
MRV59,72,73,I1,QzP,MX
MRV59,73,74,I1,QzP,MX
MRV59,74,75,I1,QzP,MX
MRV59,75,76,I1,QzP,MX
MRV59,76,77,I1,QzP,MX
MRV59,77,78,I1,QzP,MX
MRV59,78,79,I1,QzP,MX
MRV59,79,80,I1,QzP,MX
MRV59,80,81,I1,QzP,MX
MRV59,81,82,I1,QzP,MX
MRV59,82,83,I1,QzP,MX
MRV59,83,84,I1,QzP,MX
MRV59,84,85,I1,QzP,MX
MRV59,85,86,I1,QzP,MX
MRV59,86,87,I1,QzP,MX
MRV59,87,88,I1,QzP,MX
MRV59,88,89,I1,QzP,MX
MRV59,89,90,I1,QzP,MX
MRV59,90,91,I1,QzP,MX
MRV59,91,92,I1,QzP,MX
MRV59,92,93,I1,QzP,MX
MRV59,93,94,I1,QzP,MX
MRV59,94,95,I1,QzP,MX
MRV59,95,96,I1,QzP,MX
MRV59,96,97,I1,QzP,MX
MRV59,97,98,I1,QzP,MX
MRV59,98,99,I1,QzP,MX
MRV59,99,100,I1,QzP,MX
MRV59,100,101,I1,QzP,MX
MRV59,101,102,I1,QzP,MX
MRV59,102,103,I1,QzP,MX
MRV59,103,104,I1,QzP,MX
MRV59,104,105,I1,QzP,MX
MRV59,105,106,I1,QzP,MX
MRV59,106,107,I1,QzP,MX
MRV59,107,108,I1,QzP,MX
MRV59,108,109,I1,QzP,MX
MRV59,109,110,I1,QzP,MX
MRV59,110,111,I1,QzP,MX
MRV59,111,112,I1,QzP,MX
MRV59,112,113,I1,QzP,MX
MRV59,113,114,I1,QzP,MX
MRV59,114,115,I1,QzP,MX
MRV59,115,116,I1,QzP,MX
MRV59,116,117,I1,QzP,MX
MRV59,117,118,I1,QzP,MX
MRV59,118,119,I1,QzP,MX
MRV59,119,120,I1,QzP,MX
MRV59,120,121,I1,QzP,MX
MRV59,121,122,I1,QzP,MX
MRV59,122,123,I1,QzP,MX
MRV59,123,124,I1,QzP,MX
MRV59,124,125,I1,QzP,MX
MRV59,125,126,I1,QzP,MX
MRV59,126,127,I1,QzP,MX
MRV59,127,128,I1,QzP,MX
MRV59,128,129,I1,QzP,MX
MRV59,129,130,I1,QzP,MX
MRV59,130,131,I1,QzP,MX
MRV59,131,132,I1,QzP,MX
MRV59,132,133,I1,QzP,MX
MRV59,133,134,I1,QzP,MX
MRV59,134,135,I1,QzP,MX
MRV59,135,136,I1,QzP,MX
MRV59,136,137,I1,QzP,MX
MRV59,137,138,I1,QzP,MX
MRV59,138,139,I1,QzP,MX
MRV59,139,140,I1,QzP,MX
MRV59,140,141,I1,QzP,MX
MRV59,141,142,I1,QzP,MX
MRV59,142,143,I1,QzP,MX
MRV59,143,144,I1,QzP,MX
MRV59,144,145,I1,QzP,MX
MRV59,145,146,I1,QzP,MX
MRV59,146,147,I1,QzP,MX
MRV59,147,148,I1,QzP,MX
MRV59,148,149,I1,QzP,MX
MRV59,149,150,I1,QzP,MX
MRV59,150,151,I1,QzP,MX
MRV59,151,152,I1,QzP,MX
MRV59,152,153,I1,QzP,MX
MRV59,153,154,I1,QzP,MX
MRV59,154,155,I1,QzP,MX
MRV59,155,156,I1,QzP,MX
MRV59,156,157,I1,QzP,MX
MRV59,157,158,I1,QzP,MX
MRV59,158,159,I1,QzP,MX
MRV59,159,160,I1,QzP,MX
MRV59,160,161,I1,QzP,MX
MRV59,161,162,I1,QzP,MX
MRV59,162,163,I1,QzP,MX
MRV59,163,164,I1,QzP,MX
MRV59,164,165,I1,QzP,MX
MRV59,165,166,I1,QzP,MX
MRV59,166,167,I1,QzP,MX
MRV59,167,168,I1,QzP,MX
MRV59,168,169,I1,QzP,MX
MRV59,169,170,I1,QzP,MX
MRV59,170,171,D3,AvT,MX
MRV59,171,172,D3,AvT,MX
MRV59,172,173,D3,AvT,MX
MRV59,173,174,D3,AvT,MX
MRV59,174,175,D3,AvT,MX
MRV59,175,176,D3,AvT,MX
MRV59,176,177,D3,AvT,MX
MRV59,177,178,D3,AvT,MX
MRV59,178,179,D3,AvT,MX
MRV59,179,180,D3,AvT,MX
MRV59,180,181,D3,AvT,MX
MRV59,181,182,D3,AvT,PM
MRV59,182,183,D3,AvT,PM
MRV59,183,184,D3,AvT,PM
MRV59,184,185,D3,AvT,PM
MRV59,185,186,D3,AvT,PM
MRV59,186,187,D3,AvT,PM
MRV59,187,188,D3,AvT,PM
MRV59,188,189,D3,AvT,PM
MRV59,189,190,D3,AvT,PM
MRV59,190,191,D3,AvT,PM
MRV59,191,192,D3,AvT,PM
MRV59,192,193,D3,AvT,PM
MRV59,193,194,D3,AvT,PM
MRV59,194,195,D3,AvT,PM
MRV59,195,196,D3,AvT,PM
MRV59,196,197,D3,AvT,PM
MRV59,197,198,D3,AvT,PM
MRV59,198,199,D3,AvT,PM
MRV59,199,200,D3,AvT,PM
MRV59,200,201,D3,AvT,PM
MRV59,201,202,D3,AvT,PM
MRV59,202,203,D3,AvT,PM
MRV59,203,204,D3,AvT,PM
MRV59,204,205,D3,AvT,PM
MRV59,205,206,D3,AvT,PM
MRV59,206,207,D3,AvT,PM
MRV59,207,208,D3,AvT,PM
MRV59,208,209,D3,AvT,PM
MRV59,209,210,D3,AvT,PM
MRV59,210,211,D3,AvT,PM
MRV59,211,212,D3,AvT,PM
MRV59,212,213,D3,AvT,PM
MRV59,213,214,D3,AvT,PM
MRV59,214,215,D3,AvT,PM
MRV59,215,216,D3,AvT,PM
MRV59,216,217,D3,AvT,PM
MRV59,217,218,D3,AvT,PM
MRV59,218,219,D3,AvT,PM
MRV59,219,220,D3,AvT,PM
MRV59,220,221,D3,AvT,PM
MRV59,221,222,D3,AvT,PM
MRV59,222,223,D3,AvT,PM
MRV59,223,224,D3,AvT,PM
MRV59,224,225,D3,AvT,PM
MRV59,225,226,D3,AvT,PM
MRV59,226,227,D3,AvT,PM
MRV59,227,228,D3,AvT,PM
MRV59,228,229,D3,AvT,PM
MRV59,229,230,D3,AvT,PM
MRV59,230,231,D3,AvT,PM
MRV59,231,232,D3,AvT,PM
MRV59,232,233,D3,AvT,PM
MRV59,233,234,D3,AvT,PM
MRV59,234,235,D3,AvT,PM
MRV59,235,236,D3,AvT,PM
MRV59,236,237,D3,AvT,PM
MRV59,237,238,D3,AvT,PM
MRV59,238,239,D3,AvT,PM
MRV59,239,240,D3,AvT,PM
MRV59,240,241,D3,AvT,PM
MRV59,241,242,D3,AvT,PM
MRV59,242,243,D3,AvT,PM
MRV59,243,244,D3,AvT,PM
MRV59,244,245,D3,AvT,PM
MRV59,245,246,D3,AvT,PM
MRV59,246,247,D3,AvT,PM
MRV59,247,248,D3,AvT,PM
MRV59,248,249,D3,AvT,PM
MRV59,249,250,D3,AvT,PM
MRV60,0,1,D2,AvT,OX
MRV60,1,2,D2,AvT,OX
MRV60,2,3,D2,AvT,OX
MRV60,3,4,D2,AvT,OX
MRV60,4,5,D2,AvT,OX
MRV60,5,6,D2,AvT,OX
MRV60,6,7,D2,AvT,OX
MRV60,7,8,D2,AvT,OX
MRV60,8,9,D2,AvT,OX
MRV60,9,10,D2,AvT,OX
MRV60,10,11,D2,AvT,OX
MRV60,11,12,D2,AvT,OX
MRV60,12,13,D2,AvT,OX
MRV60,13,14,D2,AvT,OX
MRV60,14,15,D2,AvT,OX
MRV60,15,16,D2,AvT,OX
MRV60,16,17,D2,AvT,OX
MRV60,17,18,D2,AvT,OX
MRV60,18,19,D2,AvT,OX
MRV60,19,20,D2,AvT,OX
MRV60,20,21,D2,AvT,OX
MRV60,21,22,D2,AvT,OX
MRV60,22,23,D2,AvT,OX
MRV60,23,24,D2,AvT,OX
MRV60,24,25,D2,AvT,OX
MRV60,25,26,D2,AvT,OX
MRV60,26,27,D2,AvT,OX
MRV60,27,28,D2,AvT,OX
MRV60,28,29,D2,AvT,OX
MRV60,29,30,D2,AvT,OX
MRV60,30,31,D2,AvT,OX
MRV60,31,32,D2,AvT,OX
MRV60,32,33,D2,AvT,OX
MRV60,33,34,D2,AvT,OX
MRV60,34,35,D2,AvT,OX
MRV60,35,36,D2,AvT,OX
MRV60,36,37,D2,AvT,OX
MRV60,37,38,D2,AvT,OX
MRV60,38,39,D2,AvT,OX
MRV60,39,40,D2,AvT,OX
MRV60,40,41,D2,AvT,OX
MRV60,41,42,D2,AvT,OX
MRV60,42,43,D2,AvT,MX
MRV60,43,44,I1,QzP,MX
MRV60,44,45,I1,QzP,MX
MRV60,45,46,I1,QzP,MX
MRV60,46,47,I1,QzP,MX
MRV60,47,48,I1,QzP,MX
MRV60,48,49,I1,QzP,MX
MRV60,49,50,I1,QzP,MX
MRV60,50,51,I1,QzP,MX
MRV60,51,52,I1,QzP,MX
MRV60,52,53,I1,QzP,MX
MRV60,53,54,I1,QzP,MX
MRV60,54,55,I1,QzP,MX
MRV60,55,56,I1,QzP,MX
MRV60,56,57,I1,QzP,MX
MRV60,57,58,I1,QzP,MX
MRV60,58,59,I1,QzP,MX
MRV60,59,60,I1,QzP,MX
MRV60,60,61,I1,QzP,MX
MRV60,61,62,I1,QzP,MX
MRV60,62,63,I1,QzP,MX
MRV60,63,64,I1,QzP,MX
MRV60,64,65,I1,QzP,MX
MRV60,65,66,I1,QzP,MX
MRV60,66,67,I1,QzP,MX
MRV60,67,68,I1,QzP,MX
MRV60,68,69,I1,QzP,MX
MRV60,69,70,I1,QzP,MX
MRV60,70,71,I1,QzP,MX
MRV60,71,72,I1,QzP,MX
MRV60,72,73,I1,QzP,MX
MRV60,73,74,I1,QzP,MX
MRV60,74,75,I1,QzP,MX
MRV60,75,76,I1,QzP,MX
MRV60,76,77,I1,QzP,MX
MRV60,77,78,I1,QzP,MX
MRV60,78,79,I1,QzP,MX
MRV60,79,80,I1,QzP,MX
MRV60,80,81,I1,QzP,MX
MRV60,81,82,I1,QzP,MX
MRV60,82,83,I1,QzP,MX
MRV60,83,84,I1,QzP,MX
MRV60,84,85,I1,QzP,MX
MRV60,85,86,I1,QzP,MX
MRV60,86,87,I1,QzP,MX
MRV60,87,88,I1,QzP,MX
MRV60,88,89,I1,QzP,MX
MRV60,89,90,I1,QzP,MX
MRV60,90,91,I1,QzP,MX
MRV60,91,92,I1,QzP,MX
MRV60,92,93,I1,QzP,MX
MRV60,93,94,I1,QzP,MX
MRV60,94,95,I1,QzP,MX
MRV60,95,96,I1,QzP,MX
MRV60,96,97,I1,QzP,MX
MRV60,97,98,I1,QzP,MX
MRV60,98,99,I1,QzP,MX
MRV60,99,100,I1,QzP,MX
MRV60,100,101,I1,QzP,MX
MRV60,101,102,I1,QzP,MX
MRV60,102,103,I1,QzP,MX
MRV60,103,104,I1,QzP,MX
MRV60,104,105,I1,QzP,MX
MRV60,105,106,I1,QzP,MX
MRV60,106,107,I1,QzP,MX
MRV60,107,108,I1,QzP,MX
MRV60,108,109,I1,QzP,MX
MRV60,109,110,I1,QzP,MX
MRV60,110,111,I1,QzP,MX
MRV60,111,112,I1,QzP,MX
MRV60,112,113,I1,QzP,MX
MRV60,113,114,I1,QzP,MX
MRV60,114,115,I1,QzP,MX
MRV60,115,116,I1,QzP,MX
MRV60,116,117,I1,QzP,MX
MRV60,117,118,I1,QzP,MX
MRV60,118,119,I1,QzP,MX
MRV60,119,120,I1,QzP,MX
MRV60,120,121,I1,QzP,MX
MRV60,121,122,I1,QzP,MX
MRV60,122,123,I1,QzP,MX
MRV60,123,124,I1,QzP,MX
MRV60,124,125,I1,QzP,MX
MRV60,125,126,I1,QzP,MX
MRV60,126,127,I1,QzP,MX
MRV60,127,128,I1,QzP,MX
MRV60,128,129,I1,QzP,MX
MRV60,129,130,I1,QzP,MX
MRV60,130,131,I1,QzP,MX
MRV60,131,132,I1,QzP,MX
MRV60,132,133,I1,QzP,MX
MRV60,133,134,I1,QzP,MX
MRV60,134,135,I1,QzP,MX
MRV60,135,136,I1,QzP,MX
MRV60,136,137,I1,QzP,MX
MRV60,137,138,I1,QzP,MX
MRV60,138,139,I1,QzP,MX
MRV60,139,140,I1,QzP,MX
MRV60,140,141,I1,QzP,MX
MRV60,141,142,I1,QzP,MX
MRV60,142,143,I1,QzP,MX
MRV60,143,144,I1,QzP,MX
MRV60,144,145,I1,QzP,MX
MRV60,145,146,I1,QzP,MX
MRV60,146,147,I1,QzP,MX
MRV60,147,148,I1,QzP,MX
MRV60,148,149,I1,QzP,MX
MRV60,149,150,I1,QzP,MX
MRV60,150,151,I1,QzP,MX
MRV60,151,152,I1,QzP,MX
MRV60,152,153,I1,QzP,MX
MRV60,153,154,I1,QzP,MX
MRV60,154,155,I1,QzP,MX
MRV60,155,156,I1,QzP,MX
MRV60,156,157,I1,QzP,MX
MRV60,157,158,I1,QzP,MX
MRV60,158,159,I1,QzP,MX
MRV60,159,160,I1,QzP,MX
MRV60,160,161,I1,QzP,MX
MRV60,161,162,I1,QzP,MX
MRV60,162,163,I1,QzP,MX
MRV60,163,164,I1,QzP,MX
MRV60,164,165,I1,QzP,MX
MRV60,165,166,I1,QzP,MX
MRV60,166,167,I1,QzP,MX
MRV60,167,168,I1,QzP,MX
MRV60,168,169,I1,QzP,MX
MRV60,169,170,I1,QzP,MX
MRV60,170,171,I1,QzP,MX
MRV60,171,172,I1,QzP,MX
MRV60,172,173,I1,QzP,MX
MRV60,173,174,I1,QzP,MX
MRV60,174,175,I1,QzP,MX
MRV60,175,176,I1,QzP,MX
MRV60,176,177,I1,QzP,MX
MRV60,177,178,I1,QzP,MX
MRV60,178,179,I1,QzP,MX
MRV60,179,180,I1,QzP,MX
MRV60,180,181,I1,QzP,MX
MRV60,181,182,I1,QzP,MX
MRV60,182,183,I1,QzP,MX
MRV60,183,184,I1,QzP,MX
MRV60,184,185,I1,QzP,MX
MRV60,185,186,I1,QzP,MX
MRV60,186,187,I1,QzP,MX
MRV60,187,188,I1,QzP,MX
MRV60,188,189,I1,QzP,MX
MRV60,189,190,I1,QzP,MX
MRV60,190,191,I1,QzP,MX
MRV60,191,192,I1,QzP,MX
MRV60,192,193,I1,QzP,MX
MRV60,193,194,I1,QzP,MX
MRV60,194,195,I1,QzP,MX
MRV60,195,196,I1,QzP,MX
MRV60,196,197,I1,QzP,MX
MRV60,197,198,I1,QzP,MX
MRV60,198,199,I1,QzP,MX
MRV60,199,200,I1,QzP,MX
MRV60,200,201,I1,QzP,MX
MRV60,201,202,I1,QzP,MX
MRV60,202,203,I1,QzP,MX
MRV60,203,204,I1,QzP,MX
MRV60,204,205,I1,QzP,MX
MRV60,205,206,I1,QzP,MX
MRV60,206,207,I1,QzP,MX
MRV60,207,208,I1,QzP,MX
MRV60,208,209,I1,QzP,MX
MRV60,209,210,I1,QzP,MX
MRV60,210,211,I1,QzP,MX
MRV60,211,212,I1,QzP,MX
MRV60,212,213,I1,QzP,MX
MRV60,213,214,I1,QzP,MX
MRV60,214,215,I1,QzP,MX
MRV60,215,216,I1,QzP,MX
MRV60,216,217,I1,QzP,MX
MRV60,217,218,I1,QzP,MX
MRV60,218,219,I1,QzP,MX
MRV60,219,220,D3,AvT,MX
MRV60,220,221,D3,AvT,MX
MRV60,221,222,D3,AvT,MX
MRV60,222,223,D3,AvT,MX
MRV60,223,224,D3,AvT,MX
MRV60,224,225,D3,AvT,MX
MRV60,225,226,D3,AvT,MX
MRV60,226,227,D3,AvT,MX
MRV60,227,228,D3,AvT,MX
MRV60,228,229,D3,AvT,MX
MRV60,229,230,D3,AvT,MX
MRV60,230,231,D3,AvT,MX
MRV60,231,232,D3,AvT,MX
MRV60,232,233,D3,AvT,MX
MRV60,233,234,D3,AvT,MX
MRV60,234,235,D3,AvT,MX
MRV60,235,236,D3,AvT,MX
MRV60,236,237,D3,AvT,PM
MRV60,237,238,D3,AvT,PM
MRV60,238,239,D3,AvT,PM
MRV60,239,240,D3,AvT,PM
MRV60,240,241,D3,AvT,PM
MRV60,241,242,D3,AvT,PM
MRV60,242,243,D3,AvT,PM
MRV60,243,244,D3,AvT,PM
MRV60,244,245,D3,AvT,PM
MRV60,245,246,D3,AvT,PM
MRV60,246,247,D3,AvT,PM
MRV60,247,248,D3,AvT,PM
MRV60,248,249,D3,AvT,PM
MRV60,249,250,D3,AvT,PM
MRV61,0,1,D1,AvT,OX
MRV61,1,2,D2,AvT,OX
MRV61,2,3,D2,AvT,OX
MRV61,3,4,D2,AvT,OX
MRV61,4,5,D2,AvT,OX
MRV61,5,6,D2,AvT,OX
MRV61,6,7,D2,AvT,OX
MRV61,7,8,D2,AvT,OX
MRV61,8,9,D2,AvT,OX
MRV61,9,10,D2,AvT,OX
MRV61,10,11,D2,AvT,OX
MRV61,11,12,D2,AvT,OX
